,real,null_00,null_01,null_02,null_03,null_04,null_05,null_06,null_07,null_08,null_09,null_10,null_11,null_12,null_13,null_14,null_15,null_16,null_17,null_18,null_19,null_20,null_21,null_22,null_23,null_24,null_25,null_26,null_27,null_28,null_29,null_30,null_31,null_32,null_33,null_34,null_35,null_36,null_37,null_38,null_39,null_40,null_41,null_42,null_43,null_44,null_45,null_46,null_47,null_48,null_49,null_50,null_51,null_52,null_53,null_54,null_55,null_56,null_57,null_58,null_59,null_60,null_61,null_62,null_63,null_64,null_65,null_66,null_67,null_68,null_69,null_70,null_71,null_72,null_73,null_74,null_75,null_76,null_77,null_78,null_79,null_80,null_81,null_82,null_83,null_84,null_85,null_86,null_87,null_88,null_89,null_90,null_91,null_92,null_93,null_94,null_95,null_96,null_97,null_98,null_99
Syn,539.2218543046357,481.7119205298013,505.78145695364236,488.4768211920529,494.50993377483445,502.13576158940396,484.6754966887417,486.3046357615894,513.5728476821192,499.84437086092714,493.4172185430464,500.6887417218543,500.7317880794702,497.3344370860927,496.77814569536423,507.84437086092714,498.0,509.78145695364236,489.50993377483445,503.6788079470199,503.02980132450324,493.94370860927154,502.86423841059604,474.387417218543,509.1887417218543,513.4569536423841,481.7119205298013,505.78145695364236,488.4768211920529,494.50993377483445,502.13576158940396,484.6754966887417,486.3046357615894,513.5728476821192,499.84437086092714,493.4172185430464,500.6887417218543,500.7317880794702,497.3344370860927,496.77814569536423,507.84437086092714,498.0,509.78145695364236,489.50993377483445,503.6788079470199,503.02980132450324,493.94370860927154,502.86423841059604,474.387417218543,509.1887417218543,513.4569536423841,481.7119205298013,505.78145695364236,488.4768211920529,494.50993377483445,502.13576158940396,484.6754966887417,486.3046357615894,513.5728476821192,499.84437086092714,493.4172185430464,500.6887417218543,500.7317880794702,497.3344370860927,496.77814569536423,507.84437086092714,498.0,509.78145695364236,489.50993377483445,503.6788079470199,503.02980132450324,493.94370860927154,502.86423841059604,474.387417218543,509.1887417218543,513.4569536423841,481.7119205298013,505.78145695364236,488.4768211920529,494.50993377483445,502.13576158940396,484.6754966887417,486.3046357615894,513.5728476821192,499.84437086092714,493.4172185430464,500.6887417218543,500.7317880794702,497.3344370860927,496.77814569536423,507.84437086092714,498.0,509.78145695364236,489.50993377483445,503.6788079470199,503.02980132450324,493.94370860927154,502.86423841059604,474.387417218543,509.1887417218543,513.4569536423841
Gap,950.774834437086,620.5827814569535,634.3841059602651,635.3377483443709,636.23178807947,653.5960264900663,631.0066225165563,659.503311258278,635.4834437086093,638.5430463576159,642.0397350993378,631.9735099337748,654.1523178807947,643.4172185430464,665.2913907284766,648.5960264900663,640.635761589404,645.3046357615895,636.0728476821192,632.728476821192,649.6622516556291,625.5165562913908,628.6291390728477,646.2317880794702,651.205298013245,658.4437086092715,620.5827814569535,634.3841059602651,635.3377483443709,636.23178807947,653.5960264900663,631.0066225165563,659.503311258278,635.4834437086093,638.5430463576159,642.0397350993378,631.9735099337748,654.1523178807947,643.4172185430464,665.2913907284766,648.5960264900663,640.635761589404,645.3046357615895,636.0728476821192,632.728476821192,649.6622516556291,625.5165562913908,628.6291390728477,646.2317880794702,651.205298013245,658.4437086092715,620.5827814569535,634.3841059602651,635.3377483443709,636.23178807947,653.5960264900663,631.0066225165563,659.503311258278,635.4834437086093,638.5430463576159,642.0397350993378,631.9735099337748,654.1523178807947,643.4172185430464,665.2913907284766,648.5960264900663,640.635761589404,645.3046357615895,636.0728476821192,632.728476821192,649.6622516556291,625.5165562913908,628.6291390728477,646.2317880794702,651.205298013245,658.4437086092715,620.5827814569535,634.3841059602651,635.3377483443709,636.23178807947,653.5960264900663,631.0066225165563,659.503311258278,635.4834437086093,638.5430463576159,642.0397350993378,631.9735099337748,654.1523178807947,643.4172185430464,665.2913907284766,648.5960264900663,640.635761589404,645.3046357615895,636.0728476821192,632.728476821192,649.6622516556291,625.5165562913908,628.6291390728477,646.2317880794702,651.205298013245,658.4437086092715
Wired,644.8642384105958,465.6324503311258,470.70198675496687,466.387417218543,463.14900662251654,472.57284768211923,462.658940397351,471.1026490066225,466.6887417218543,471.0629139072848,465.1026490066225,469.4072847682119,470.7450331125828,468.38079470198676,467.67218543046357,469.0364238410596,464.817880794702,465.37417218543044,462.3377483443709,471.8112582781457,473.4801324503311,469.07615894039736,469.7251655629139,467.4370860927152,471.9701986754967,470.1523178807947,465.6324503311258,470.70198675496687,466.387417218543,463.14900662251654,472.57284768211923,462.658940397351,471.1026490066225,466.6887417218543,471.0629139072848,465.1026490066225,469.4072847682119,470.7450331125828,468.38079470198676,467.67218543046357,469.0364238410596,464.817880794702,465.37417218543044,462.3377483443709,471.8112582781457,473.4801324503311,469.07615894039736,469.7251655629139,467.4370860927152,471.9701986754967,470.1523178807947,465.6324503311258,470.70198675496687,466.387417218543,463.14900662251654,472.57284768211923,462.658940397351,471.1026490066225,466.6887417218543,471.0629139072848,465.1026490066225,469.4072847682119,470.7450331125828,468.38079470198676,467.67218543046357,469.0364238410596,464.817880794702,465.37417218543044,462.3377483443709,471.8112582781457,473.4801324503311,469.07615894039736,469.7251655629139,467.4370860927152,471.9701986754967,470.1523178807947,465.6324503311258,470.70198675496687,466.387417218543,463.14900662251654,472.57284768211923,462.658940397351,471.1026490066225,466.6887417218543,471.0629139072848,465.1026490066225,469.4072847682119,470.7450331125828,468.38079470198676,467.67218543046357,469.0364238410596,464.817880794702,465.37417218543044,462.3377483443709,471.8112582781457,473.4801324503311,469.07615894039736,469.7251655629139,467.4370860927152,471.9701986754967,470.1523178807947
MA,9.741721854304636,7.208609271523179,7.218543046357614,8.026490066225165,8.331125827814567,8.152317880794701,6.324503311258278,8.344370860927153,7.245033112582782,8.07615894039735,8.73841059602649,7.142384105960265,7.258278145695364,7.927152317880795,8.172185430463577,8.314569536423841,8.016556291390728,8.7317880794702,8.433774834437086,8.562913907284768,8.019867549668874,8.16225165562914,8.016556291390728,7.324503311258278,8.519867549668874,8.92384105960265,7.208609271523179,7.218543046357614,8.026490066225165,8.331125827814567,8.152317880794701,6.324503311258278,8.344370860927153,7.245033112582782,8.07615894039735,8.73841059602649,7.142384105960265,7.258278145695364,7.927152317880795,8.172185430463577,8.314569536423841,8.016556291390728,8.7317880794702,8.433774834437086,8.562913907284768,8.019867549668874,8.16225165562914,8.016556291390728,7.324503311258278,8.519867549668874,8.92384105960265,7.208609271523179,7.218543046357614,8.026490066225165,8.331125827814567,8.152317880794701,6.324503311258278,8.344370860927153,7.245033112582782,8.07615894039735,8.73841059602649,7.142384105960265,7.258278145695364,7.927152317880795,8.172185430463577,8.314569536423841,8.016556291390728,8.7317880794702,8.433774834437086,8.562913907284768,8.019867549668874,8.16225165562914,8.016556291390728,7.324503311258278,8.519867549668874,8.92384105960265,7.208609271523179,7.218543046357614,8.026490066225165,8.331125827814567,8.152317880794701,6.324503311258278,8.344370860927153,7.245033112582782,8.07615894039735,8.73841059602649,7.142384105960265,7.258278145695364,7.927152317880795,8.172185430463577,8.314569536423841,8.016556291390728,8.7317880794702,8.433774834437086,8.562913907284768,8.019867549668874,8.16225165562914,8.016556291390728,7.324503311258278,8.519867549668874,8.92384105960265
All,500.2582781456953,421.81456953642385,431.4039735099338,428.7086092715232,430.0927152317881,423.97682119205297,422.1026490066224,423.7086092715232,419.07947019867544,427.4801324503311,425.7417218543046,426.4139072847682,425.5364238410596,421.5496688741722,423.4039735099338,424.6721854304635,424.9933774834437,421.6953642384106,426.4370860927152,426.50331125827813,430.3543046357616,431.1953642384106,424.33112582781456,426.62913907284775,429.36423841059604,427.24834437086093,421.81456953642385,431.4039735099338,428.7086092715232,430.0927152317881,423.97682119205297,422.1026490066224,423.7086092715232,419.07947019867544,427.4801324503311,425.7417218543046,426.4139072847682,425.5364238410596,421.5496688741722,423.4039735099338,424.6721854304635,424.9933774834437,421.6953642384106,426.4370860927152,426.50331125827813,430.3543046357616,431.1953642384106,424.33112582781456,426.62913907284775,429.36423841059604,427.24834437086093,421.81456953642385,431.4039735099338,428.7086092715232,430.0927152317881,423.97682119205297,422.1026490066224,423.7086092715232,419.07947019867544,427.4801324503311,425.7417218543046,426.4139072847682,425.5364238410596,421.5496688741722,423.4039735099338,424.6721854304635,424.9933774834437,421.6953642384106,426.4370860927152,426.50331125827813,430.3543046357616,431.1953642384106,424.33112582781456,426.62913907284775,429.36423841059604,427.24834437086093,421.81456953642385,431.4039735099338,428.7086092715232,430.0927152317881,423.97682119205297,422.1026490066224,423.7086092715232,419.07947019867544,427.4801324503311,425.7417218543046,426.4139072847682,425.5364238410596,421.5496688741722,423.4039735099338,424.6721854304635,424.9933774834437,421.6953642384106,426.4370860927152,426.50331125827813,430.3543046357616,431.1953642384106,424.33112582781456,426.62913907284775,429.36423841059604,427.24834437086093
NP,71.83443708609272,69.38741721854305,69.85099337748345,69.62582781456953,67.2251655629139,69.51655629139074,68.93377483443709,69.09933774834437,69.73509933774834,69.80794701986756,69.11258278145695,69.52649006622516,69.37748344370861,68.54966887417218,68.48675496688742,70.91059602649007,68.20529801324504,68.30132450331126,69.04966887417218,69.40066225165563,70.17218543046357,69.79801324503312,69.03311258278146,68.6158940397351,67.28145695364239,69.36754966887418,69.38741721854305,69.85099337748345,69.62582781456953,67.2251655629139,69.51655629139074,68.93377483443709,69.09933774834437,69.73509933774834,69.80794701986756,69.11258278145695,69.52649006622516,69.37748344370861,68.54966887417218,68.48675496688742,70.91059602649007,68.20529801324504,68.30132450331126,69.04966887417218,69.40066225165563,70.17218543046357,69.79801324503312,69.03311258278146,68.6158940397351,67.28145695364239,69.36754966887418,69.38741721854305,69.85099337748345,69.62582781456953,67.2251655629139,69.51655629139074,68.93377483443709,69.09933774834437,69.73509933774834,69.80794701986756,69.11258278145695,69.52649006622516,69.37748344370861,68.54966887417218,68.48675496688742,70.91059602649007,68.20529801324504,68.30132450331126,69.04966887417218,69.40066225165563,70.17218543046357,69.79801324503312,69.03311258278146,68.6158940397351,67.28145695364239,69.36754966887418,69.38741721854305,69.85099337748345,69.62582781456953,67.2251655629139,69.51655629139074,68.93377483443709,69.09933774834437,69.73509933774834,69.80794701986756,69.11258278145695,69.52649006622516,69.37748344370861,68.54966887417218,68.48675496688742,70.91059602649007,68.20529801324504,68.30132450331126,69.04966887417218,69.40066225165563,70.17218543046357,69.79801324503312,69.03311258278146,68.6158940397351,67.28145695364239,69.36754966887418
All w/ NP,343.8278145695364,316.17218543046357,318.5927152317881,316.22847682119203,317.6225165562914,317.05629139072846,316.92384105960264,316.7615894039735,317.1788079470199,317.8245033112583,317.841059602649,319.2913907284768,317.4668874172185,318.39403973509934,315.24834437086093,319.04635761589407,315.3807947019867,316.9635761589404,317.8046357615894,319.26490066225165,319.5960264900662,316.6026490066225,318.94370860927154,319.341059602649,319.14900662251654,319.3112582781457,316.17218543046357,318.5927152317881,316.22847682119203,317.6225165562914,317.05629139072846,316.92384105960264,316.7615894039735,317.1788079470199,317.8245033112583,317.841059602649,319.2913907284768,317.4668874172185,318.39403973509934,315.24834437086093,319.04635761589407,315.3807947019867,316.9635761589404,317.8046357615894,319.26490066225165,319.5960264900662,316.6026490066225,318.94370860927154,319.341059602649,319.14900662251654,319.3112582781457,316.17218543046357,318.5927152317881,316.22847682119203,317.6225165562914,317.05629139072846,316.92384105960264,316.7615894039735,317.1788079470199,317.8245033112583,317.841059602649,319.2913907284768,317.4668874172185,318.39403973509934,315.24834437086093,319.04635761589407,315.3807947019867,316.9635761589404,317.8046357615894,319.26490066225165,319.5960264900662,316.6026490066225,318.94370860927154,319.341059602649,319.14900662251654,319.3112582781457,316.17218543046357,318.5927152317881,316.22847682119203,317.6225165562914,317.05629139072846,316.92384105960264,316.7615894039735,317.1788079470199,317.8245033112583,317.841059602649,319.2913907284768,317.4668874172185,318.39403973509934,315.24834437086093,319.04635761589407,315.3807947019867,316.9635761589404,317.8046357615894,319.26490066225165,319.5960264900662,316.6026490066225,318.94370860927154,319.341059602649,319.14900662251654,319.3112582781457
All (real wired + null MA),500.2582781456953,490.0794701986755,490.3576158940397,488.4337748344371,489.3476821192053,489.0132450331126,489.7582781456954,489.9072847682119,490.42384105960264,488.8543046357616,489.46026490066225,488.99006622516555,489.00993377483445,489.3675496688742,490.1953642384106,489.50331125827813,490.25165562913907,490.05960264900665,490.07284768211923,489.0827814569536,489.7417218543046,490.0298013245033,488.9039735099338,489.8774834437086,491.0331125827815,490.05629139072846,490.0794701986755,490.3576158940397,488.4337748344371,489.3476821192053,489.0132450331126,489.7582781456954,489.9072847682119,490.42384105960264,488.8543046357616,489.46026490066225,488.99006622516555,489.00993377483445,489.3675496688742,490.1953642384106,489.50331125827813,490.25165562913907,490.05960264900665,490.07284768211923,489.0827814569536,489.7417218543046,490.0298013245033,488.9039735099338,489.8774834437086,491.0331125827815,490.05629139072846,490.0794701986755,490.3576158940397,488.4337748344371,489.3476821192053,489.0132450331126,489.7582781456954,489.9072847682119,490.42384105960264,488.8543046357616,489.46026490066225,488.99006622516555,489.00993377483445,489.3675496688742,490.1953642384106,489.50331125827813,490.25165562913907,490.05960264900665,490.07284768211923,489.0827814569536,489.7417218543046,490.0298013245033,488.9039735099338,489.8774834437086,491.0331125827815,490.05629139072846,490.0794701986755,490.3576158940397,488.4337748344371,489.3476821192053,489.0132450331126,489.7582781456954,489.9072847682119,490.42384105960264,488.8543046357616,489.46026490066225,488.99006622516555,489.00993377483445,489.3675496688742,490.1953642384106,489.50331125827813,490.25165562913907,490.05960264900665,490.07284768211923,489.0827814569536,489.7417218543046,490.0298013245033,488.9039735099338,489.8774834437086,491.0331125827815,490.05629139072846
