,real,null_00,null_01,null_02,null_03,null_04,null_05,null_06,null_07,null_08,null_09,null_10,null_11,null_12,null_13,null_14,null_15,null_16,null_17,null_18,null_19,null_20,null_21,null_22,null_23,null_24,null_25,null_26,null_27,null_28,null_29,null_30,null_31,null_32,null_33,null_34,null_35,null_36,null_37,null_38,null_39,null_40,null_41,null_42,null_43,null_44,null_45,null_46,null_47,null_48,null_49,null_50,null_51,null_52,null_53,null_54,null_55,null_56,null_57,null_58,null_59,null_60,null_61,null_62,null_63,null_64,null_65,null_66,null_67,null_68,null_69,null_70,null_71,null_72,null_73,null_74,null_75,null_76,null_77,null_78,null_79,null_80,null_81,null_82,null_83,null_84,null_85,null_86,null_87,null_88,null_89,null_90,null_91,null_92,null_93,null_94,null_95,null_96,null_97,null_98,null_99
Syn,0.39511748522425105,0.15302044068077328,0.151963825101751,0.16342193159755983,0.1457376142877736,0.15694421867188482,0.15253871445615735,0.15809227213755325,0.1411208636337148,0.1653126063899939,0.12901253216619998,0.145617422348723,0.14692247294051974,0.15390261500854185,0.1531327731788333,0.14132540079315178,0.1386522323879512,0.16761005517710964,0.15069749663385892,0.13185151560693287,0.15950007054327525,0.14850241227330307,0.1531448498808432,0.1544575682199478,0.149765673642272,0.1570554010078487,0.15302044068077328,0.151963825101751,0.16342193159755983,0.1457376142877736,0.15694421867188482,0.15253871445615735,0.15809227213755325,0.1411208636337148,0.1653126063899939,0.12901253216619998,0.145617422348723,0.14692247294051974,0.15390261500854185,0.1531327731788333,0.14132540079315178,0.1386522323879512,0.16761005517710964,0.15069749663385892,0.13185151560693287,0.15950007054327525,0.14850241227330307,0.1531448498808432,0.1544575682199478,0.149765673642272,0.1570554010078487,0.15302044068077328,0.151963825101751,0.16342193159755983,0.1457376142877736,0.15694421867188482,0.15253871445615735,0.15809227213755325,0.1411208636337148,0.1653126063899939,0.12901253216619998,0.145617422348723,0.14692247294051974,0.15390261500854185,0.1531327731788333,0.14132540079315178,0.1386522323879512,0.16761005517710964,0.15069749663385892,0.13185151560693287,0.15950007054327525,0.14850241227330307,0.1531448498808432,0.1544575682199478,0.149765673642272,0.1570554010078487,0.15302044068077328,0.151963825101751,0.16342193159755983,0.1457376142877736,0.15694421867188482,0.15253871445615735,0.15809227213755325,0.1411208636337148,0.1653126063899939,0.12901253216619998,0.145617422348723,0.14692247294051974,0.15390261500854185,0.1531327731788333,0.14132540079315178,0.1386522323879512,0.16761005517710964,0.15069749663385892,0.13185151560693287,0.15950007054327525,0.14850241227330307,0.1531448498808432,0.1544575682199478,0.149765673642272,0.1570554010078487
Gap,0.5429269108335515,0.335367181017702,0.3819506008474015,0.339679905605911,0.3529209481053352,0.3177455839530049,0.3495546883133682,0.33652660039309834,0.3412084462518416,0.3320182730803327,0.35200603213563475,0.3644741283847947,0.3461489924882244,0.3356243039540144,0.37836980903495304,0.32977672895456656,0.3391908987945193,0.36460821089759565,0.34652126864141286,0.3683672535800031,0.32586309702210625,0.33880442566938723,0.3475529152693166,0.30982209616713313,0.3402020386851711,0.34757815433054967,0.335367181017702,0.3819506008474015,0.339679905605911,0.3529209481053352,0.3177455839530049,0.3495546883133682,0.33652660039309834,0.3412084462518416,0.3320182730803327,0.35200603213563475,0.3644741283847947,0.3461489924882244,0.3356243039540144,0.37836980903495304,0.32977672895456656,0.3391908987945193,0.36460821089759565,0.34652126864141286,0.3683672535800031,0.32586309702210625,0.33880442566938723,0.3475529152693166,0.30982209616713313,0.3402020386851711,0.34757815433054967,0.335367181017702,0.3819506008474015,0.339679905605911,0.3529209481053352,0.3177455839530049,0.3495546883133682,0.33652660039309834,0.3412084462518416,0.3320182730803327,0.35200603213563475,0.3644741283847947,0.3461489924882244,0.3356243039540144,0.37836980903495304,0.32977672895456656,0.3391908987945193,0.36460821089759565,0.34652126864141286,0.3683672535800031,0.32586309702210625,0.33880442566938723,0.3475529152693166,0.30982209616713313,0.3402020386851711,0.34757815433054967,0.335367181017702,0.3819506008474015,0.339679905605911,0.3529209481053352,0.3177455839530049,0.3495546883133682,0.33652660039309834,0.3412084462518416,0.3320182730803327,0.35200603213563475,0.3644741283847947,0.3461489924882244,0.3356243039540144,0.37836980903495304,0.32977672895456656,0.3391908987945193,0.36460821089759565,0.34652126864141286,0.3683672535800031,0.32586309702210625,0.33880442566938723,0.3475529152693166,0.30982209616713313,0.3402020386851711,0.34757815433054967
Wired,0.39827458557033557,0.11380994186668773,0.13906014196626812,0.13782712980256273,0.12286413143014123,0.13114441609977326,0.12923398526077098,0.13351054737201606,0.128601101899093,0.1459661112441819,0.12722216650615456,0.14849562308838635,0.12079335289322829,0.11859088578262636,0.14586063613225456,0.1314437822115349,0.1401175901741774,0.12165785395824273,0.14026357763421698,0.1333461857094312,0.13633332480548316,0.12117140775915486,0.1347445436507936,0.12670962655895693,0.13431051587301587,0.15498656822002996,0.11380994186668773,0.13906014196626812,0.13782712980256273,0.12286413143014123,0.13114441609977326,0.12923398526077098,0.13351054737201606,0.128601101899093,0.1459661112441819,0.12722216650615456,0.14849562308838635,0.12079335289322829,0.11859088578262636,0.14586063613225456,0.1314437822115349,0.1401175901741774,0.12165785395824273,0.14026357763421698,0.1333461857094312,0.13633332480548316,0.12117140775915486,0.1347445436507936,0.12670962655895693,0.13431051587301587,0.15498656822002996,0.11380994186668773,0.13906014196626812,0.13782712980256273,0.12286413143014123,0.13114441609977326,0.12923398526077098,0.13351054737201606,0.128601101899093,0.1459661112441819,0.12722216650615456,0.14849562308838635,0.12079335289322829,0.11859088578262636,0.14586063613225456,0.1314437822115349,0.1401175901741774,0.12165785395824273,0.14026357763421698,0.1333461857094312,0.13633332480548316,0.12117140775915486,0.1347445436507936,0.12670962655895693,0.13431051587301587,0.15498656822002996,0.11380994186668773,0.13906014196626812,0.13782712980256273,0.12286413143014123,0.13114441609977326,0.12923398526077098,0.13351054737201606,0.128601101899093,0.1459661112441819,0.12722216650615456,0.14849562308838635,0.12079335289322829,0.11859088578262636,0.14586063613225456,0.1314437822115349,0.1401175901741774,0.12165785395824273,0.14026357763421698,0.1333461857094312,0.13633332480548316,0.12117140775915486,0.1347445436507936,0.12670962655895693,0.13431051587301587,0.15498656822002996
MA,0.24733412828301116,0.07826695275743897,0.07806515455393415,0.08700598945609725,0.08751059173639558,0.08807221001704928,0.09434760028836854,0.08500509086684821,0.08368133736047097,0.08179062699662773,0.08620926025262998,0.08863062515161559,0.08271612267280759,0.08864194293445767,0.08596881075300411,0.08159438091300768,0.09562010345734773,0.08740915877696194,0.08769018146036127,0.08720671994423962,0.0859950765509206,0.08920526955969126,0.08685714993457039,0.08891292909344986,0.08771580662906031,0.08430595084750975,0.07826695275743897,0.07806515455393415,0.08700598945609725,0.08751059173639558,0.08807221001704928,0.09434760028836854,0.08500509086684821,0.08368133736047097,0.08179062699662773,0.08620926025262998,0.08863062515161559,0.08271612267280759,0.08864194293445767,0.08596881075300411,0.08159438091300768,0.09562010345734773,0.08740915877696194,0.08769018146036127,0.08720671994423962,0.0859950765509206,0.08920526955969126,0.08685714993457039,0.08891292909344986,0.08771580662906031,0.08430595084750975,0.07826695275743897,0.07806515455393415,0.08700598945609725,0.08751059173639558,0.08807221001704928,0.09434760028836854,0.08500509086684821,0.08368133736047097,0.08179062699662773,0.08620926025262998,0.08863062515161559,0.08271612267280759,0.08864194293445767,0.08596881075300411,0.08159438091300768,0.09562010345734773,0.08740915877696194,0.08769018146036127,0.08720671994423962,0.0859950765509206,0.08920526955969126,0.08685714993457039,0.08891292909344986,0.08771580662906031,0.08430595084750975,0.07826695275743897,0.07806515455393415,0.08700598945609725,0.08751059173639558,0.08807221001704928,0.09434760028836854,0.08500509086684821,0.08368133736047097,0.08179062699662773,0.08620926025262998,0.08863062515161559,0.08271612267280759,0.08864194293445767,0.08596881075300411,0.08159438091300768,0.09562010345734773,0.08740915877696194,0.08769018146036127,0.08720671994423962,0.0859950765509206,0.08920526955969126,0.08685714993457039,0.08891292909344986,0.08771580662906031,0.08430595084750975
All,0.20772167800737545,0.11946341263489146,0.117076738951539,0.12394439073542027,0.10830637860082304,0.11975988652969986,0.10884085609784033,0.1136440403777745,0.11763775167121557,0.11653303935837066,0.1150164423061347,0.11362956231961877,0.11741801395370281,0.11296063909202579,0.12996767543879456,0.11643352435321924,0.12036284879463426,0.10866294004062489,0.10571902442172552,0.11619496975771154,0.12059141356664821,0.11840039068140537,0.1176421427244565,0.10954402893815555,0.11115666655845342,0.12143477311058214,0.11946341263489146,0.117076738951539,0.12394439073542027,0.10830637860082304,0.11975988652969986,0.10884085609784033,0.1136440403777745,0.11763775167121557,0.11653303935837066,0.1150164423061347,0.11362956231961877,0.11741801395370281,0.11296063909202579,0.12996767543879456,0.11643352435321924,0.12036284879463426,0.10866294004062489,0.10571902442172552,0.11619496975771154,0.12059141356664821,0.11840039068140537,0.1176421427244565,0.10954402893815555,0.11115666655845342,0.12143477311058214,0.11946341263489146,0.117076738951539,0.12394439073542027,0.10830637860082304,0.11975988652969986,0.10884085609784033,0.1136440403777745,0.11763775167121557,0.11653303935837066,0.1150164423061347,0.11362956231961877,0.11741801395370281,0.11296063909202579,0.12996767543879456,0.11643352435321924,0.12036284879463426,0.10866294004062489,0.10571902442172552,0.11619496975771154,0.12059141356664821,0.11840039068140537,0.1176421427244565,0.10954402893815555,0.11115666655845342,0.12143477311058214,0.11946341263489146,0.117076738951539,0.12394439073542027,0.10830637860082304,0.11975988652969986,0.10884085609784033,0.1136440403777745,0.11763775167121557,0.11653303935837066,0.1150164423061347,0.11362956231961877,0.11741801395370281,0.11296063909202579,0.12996767543879456,0.11643352435321924,0.12036284879463426,0.10866294004062489,0.10571902442172552,0.11619496975771154,0.12059141356664821,0.11840039068140537,0.1176421427244565,0.10954402893815555,0.11115666655845342,0.12143477311058214
NP,0.2620693668423039,0.0669940984487654,0.056598215138138126,0.06473379876937782,0.06080766843011058,0.06176494924100181,0.06056362516789592,0.05922320572990465,0.06317026907295183,0.06445114260154199,0.05978104199279771,0.06206954869272281,0.06431315854477232,0.06655044404336324,0.06316618754132676,0.06366657927743757,0.06565776054239918,0.06770567913806944,0.06838503189201722,0.06827085003452633,0.06531569990437698,0.06386340204753468,0.0653110324102909,0.06743795491018863,0.06270630803743492,0.07043270802046223,0.0669940984487654,0.056598215138138126,0.06473379876937782,0.06080766843011058,0.06176494924100181,0.06056362516789592,0.05922320572990465,0.06317026907295183,0.06445114260154199,0.05978104199279771,0.06206954869272281,0.06431315854477232,0.06655044404336324,0.06316618754132676,0.06366657927743757,0.06565776054239918,0.06770567913806944,0.06838503189201722,0.06827085003452633,0.06531569990437698,0.06386340204753468,0.0653110324102909,0.06743795491018863,0.06270630803743492,0.07043270802046223,0.0669940984487654,0.056598215138138126,0.06473379876937782,0.06080766843011058,0.06176494924100181,0.06056362516789592,0.05922320572990465,0.06317026907295183,0.06445114260154199,0.05978104199279771,0.06206954869272281,0.06431315854477232,0.06655044404336324,0.06316618754132676,0.06366657927743757,0.06565776054239918,0.06770567913806944,0.06838503189201722,0.06827085003452633,0.06531569990437698,0.06386340204753468,0.0653110324102909,0.06743795491018863,0.06270630803743492,0.07043270802046223,0.0669940984487654,0.056598215138138126,0.06473379876937782,0.06080766843011058,0.06176494924100181,0.06056362516789592,0.05922320572990465,0.06317026907295183,0.06445114260154199,0.05978104199279771,0.06206954869272281,0.06431315854477232,0.06655044404336324,0.06316618754132676,0.06366657927743757,0.06565776054239918,0.06770567913806944,0.06838503189201722,0.06827085003452633,0.06531569990437698,0.06386340204753468,0.0653110324102909,0.06743795491018863,0.06270630803743492,0.07043270802046223
All w/ NP,0.23642393997841105,0.08592259938869692,0.08886450111357605,0.09166923080625393,0.0984100416637243,0.09129505275610435,0.0921964647255399,0.08732539420138341,0.08676639435119565,0.08960744754740944,0.08733040429026202,0.09642871026475565,0.0876386084810194,0.08721249608215706,0.08350369471540119,0.09643797042463968,0.09010731155478548,0.09134226343435264,0.08987949728197561,0.09916768634180265,0.08806671774461976,0.09087059471588871,0.09640821271574142,0.08953319378569029,0.08806581314909308,0.09173010432526868,0.08592259938869692,0.08886450111357605,0.09166923080625393,0.0984100416637243,0.09129505275610435,0.0921964647255399,0.08732539420138341,0.08676639435119565,0.08960744754740944,0.08733040429026202,0.09642871026475565,0.0876386084810194,0.08721249608215706,0.08350369471540119,0.09643797042463968,0.09010731155478548,0.09134226343435264,0.08987949728197561,0.09916768634180265,0.08806671774461976,0.09087059471588871,0.09640821271574142,0.08953319378569029,0.08806581314909308,0.09173010432526868,0.08592259938869692,0.08886450111357605,0.09166923080625393,0.0984100416637243,0.09129505275610435,0.0921964647255399,0.08732539420138341,0.08676639435119565,0.08960744754740944,0.08733040429026202,0.09642871026475565,0.0876386084810194,0.08721249608215706,0.08350369471540119,0.09643797042463968,0.09010731155478548,0.09134226343435264,0.08987949728197561,0.09916768634180265,0.08806671774461976,0.09087059471588871,0.09640821271574142,0.08953319378569029,0.08806581314909308,0.09173010432526868,0.08592259938869692,0.08886450111357605,0.09166923080625393,0.0984100416637243,0.09129505275610435,0.0921964647255399,0.08732539420138341,0.08676639435119565,0.08960744754740944,0.08733040429026202,0.09642871026475565,0.0876386084810194,0.08721249608215706,0.08350369471540119,0.09643797042463968,0.09010731155478548,0.09134226343435264,0.08987949728197561,0.09916768634180265,0.08806671774461976,0.09087059471588871,0.09640821271574142,0.08953319378569029,0.08806581314909308,0.09173010432526868
All (real wired + null MA),0.20772167800737545,0.2294670266017638,0.2267437114203004,0.21941366363347212,0.21295239763208748,0.23174339929703183,0.2239512171037761,0.22112153110047847,0.22819987908630032,0.22099051078862214,0.22410588305090293,0.22375332180473573,0.22194135076272706,0.22351301720957462,0.21042876581656986,0.22460994038803606,0.2218652289728679,0.2315633288697002,0.21894697073214064,0.21963627899937682,0.21515448877668716,0.22545394182309503,0.2125398630672599,0.22286863098764403,0.22281929443007253,0.2254815142510502,0.2294670266017638,0.2267437114203004,0.21941366363347212,0.21295239763208748,0.23174339929703183,0.2239512171037761,0.22112153110047847,0.22819987908630032,0.22099051078862214,0.22410588305090293,0.22375332180473573,0.22194135076272706,0.22351301720957462,0.21042876581656986,0.22460994038803606,0.2218652289728679,0.2315633288697002,0.21894697073214064,0.21963627899937682,0.21515448877668716,0.22545394182309503,0.2125398630672599,0.22286863098764403,0.22281929443007253,0.2254815142510502,0.2294670266017638,0.2267437114203004,0.21941366363347212,0.21295239763208748,0.23174339929703183,0.2239512171037761,0.22112153110047847,0.22819987908630032,0.22099051078862214,0.22410588305090293,0.22375332180473573,0.22194135076272706,0.22351301720957462,0.21042876581656986,0.22460994038803606,0.2218652289728679,0.2315633288697002,0.21894697073214064,0.21963627899937682,0.21515448877668716,0.22545394182309503,0.2125398630672599,0.22286863098764403,0.22281929443007253,0.2254815142510502,0.2294670266017638,0.2267437114203004,0.21941366363347212,0.21295239763208748,0.23174339929703183,0.2239512171037761,0.22112153110047847,0.22819987908630032,0.22099051078862214,0.22410588305090293,0.22375332180473573,0.22194135076272706,0.22351301720957462,0.21042876581656986,0.22460994038803606,0.2218652289728679,0.2315633288697002,0.21894697073214064,0.21963627899937682,0.21515448877668716,0.22545394182309503,0.2125398630672599,0.22286863098764403,0.22281929443007253,0.2254815142510502
