,real,null_00,null_01,null_02,null_03,null_04,null_05,null_06,null_07,null_08,null_09,null_10,null_11,null_12,null_13,null_14,null_15,null_16,null_17,null_18,null_19,null_20,null_21,null_22,null_23,null_24,null_25,null_26,null_27,null_28,null_29,null_30,null_31,null_32,null_33,null_34,null_35,null_36,null_37,null_38,null_39,null_40,null_41,null_42,null_43,null_44,null_45,null_46,null_47,null_48,null_49,null_50,null_51,null_52,null_53,null_54,null_55,null_56,null_57,null_58,null_59,null_60,null_61,null_62,null_63,null_64,null_65,null_66,null_67,null_68,null_69,null_70,null_71,null_72,null_73,null_74,null_75,null_76,null_77,null_78,null_79,null_80,null_81,null_82,null_83,null_84,null_85,null_86,null_87,null_88,null_89,null_90,null_91,null_92,null_93,null_94,null_95,null_96,null_97,null_98,null_99
Syn,0.34006265940494856,0.36933094564360536,0.36305168879859306,0.3689942182986566,0.36658656027868913,0.36459360850095923,0.3682727146247165,0.3689863669496779,0.3626176495503569,0.3653357012908256,0.36803401864483415,0.36500499887662075,0.36558501476969857,0.3660151299036043,0.3673691108040597,0.36432704296781965,0.36846185839833434,0.36422225944905967,0.3681236529128096,0.36435635274575734,0.36463815547570766,0.3662873488290637,0.36534595733625835,0.370061884948154,0.36382526399150195,0.3635572769385091,0.36933094564360536,0.36305168879859306,0.3689942182986566,0.36658656027868913,0.36459360850095923,0.3682727146247165,0.3689863669496779,0.3626176495503569,0.3653357012908256,0.36803401864483415,0.36500499887662075,0.36558501476969857,0.3660151299036043,0.3673691108040597,0.36432704296781965,0.36846185839833434,0.36422225944905967,0.3681236529128096,0.36435635274575734,0.36463815547570766,0.3662873488290637,0.36534595733625835,0.370061884948154,0.36382526399150195,0.3635572769385091,0.36933094564360536,0.36305168879859306,0.3689942182986566,0.36658656027868913,0.36459360850095923,0.3682727146247165,0.3689863669496779,0.3626176495503569,0.3653357012908256,0.36803401864483415,0.36500499887662075,0.36558501476969857,0.3660151299036043,0.3673691108040597,0.36432704296781965,0.36846185839833434,0.36422225944905967,0.3681236529128096,0.36435635274575734,0.36463815547570766,0.3662873488290637,0.36534595733625835,0.370061884948154,0.36382526399150195,0.3635572769385091,0.36933094564360536,0.36305168879859306,0.3689942182986566,0.36658656027868913,0.36459360850095923,0.3682727146247165,0.3689863669496779,0.3626176495503569,0.3653357012908256,0.36803401864483415,0.36500499887662075,0.36558501476969857,0.3660151299036043,0.3673691108040597,0.36432704296781965,0.36846185839833434,0.36422225944905967,0.3681236529128096,0.36435635274575734,0.36463815547570766,0.3662873488290637,0.36534595733625835,0.370061884948154,0.36382526399150195,0.3635572769385091
Gap,0.24655369942044741,0.3069012743944083,0.3031488321463909,0.3031033007612196,0.3036634711032026,0.3018219692778939,0.3035222204921207,0.2995462512826187,0.3057589739918563,0.3046534814554495,0.30213385434624374,0.3050280475974708,0.3009558627332305,0.302234142286019,0.2986744610832352,0.30118444350211215,0.3042354725134553,0.30145099365422834,0.30318750130312133,0.30370161574769444,0.30176285493013655,0.3052208954711243,0.30375364442889013,0.30249783608947206,0.301126860474954,0.30037222515082296,0.3069012743944083,0.3031488321463909,0.3031033007612196,0.3036634711032026,0.3018219692778939,0.3035222204921207,0.2995462512826187,0.3057589739918563,0.3046534814554495,0.30213385434624374,0.3050280475974708,0.3009558627332305,0.302234142286019,0.2986744610832352,0.30118444350211215,0.3042354725134553,0.30145099365422834,0.30318750130312133,0.30370161574769444,0.30176285493013655,0.3052208954711243,0.30375364442889013,0.30249783608947206,0.301126860474954,0.30037222515082296,0.3069012743944083,0.3031488321463909,0.3031033007612196,0.3036634711032026,0.3018219692778939,0.3035222204921207,0.2995462512826187,0.3057589739918563,0.3046534814554495,0.30213385434624374,0.3050280475974708,0.3009558627332305,0.302234142286019,0.2986744610832352,0.30118444350211215,0.3042354725134553,0.30145099365422834,0.30318750130312133,0.30370161574769444,0.30176285493013655,0.3052208954711243,0.30375364442889013,0.30249783608947206,0.301126860474954,0.30037222515082296,0.3069012743944083,0.3031488321463909,0.3031033007612196,0.3036634711032026,0.3018219692778939,0.3035222204921207,0.2995462512826187,0.3057589739918563,0.3046534814554495,0.30213385434624374,0.3050280475974708,0.3009558627332305,0.302234142286019,0.2986744610832352,0.30118444350211215,0.3042354725134553,0.30145099365422834,0.30318750130312133,0.30370161574769444,0.30176285493013655,0.3052208954711243,0.30375364442889013,0.30249783608947206,0.301126860474954,0.30037222515082296
Wired,0.3643663692650179,0.41626221097355665,0.41413495344655793,0.4151969233833589,0.41544387621295564,0.41383004626247866,0.41724717121340965,0.41463640583150707,0.4160545258095933,0.4139297670991804,0.41668670812385233,0.4151697939493547,0.4147320885074262,0.4154227602240062,0.4154861294029173,0.41480910989208153,0.41747302623569504,0.4160507304666252,0.41649755167616004,0.41434669466764057,0.41339652574872165,0.41509847035963915,0.41551219716337956,0.41514846820344276,0.4140609782079376,0.41507144813732644,0.41626221097355665,0.41413495344655793,0.4151969233833589,0.41544387621295564,0.41383004626247866,0.41724717121340965,0.41463640583150707,0.4160545258095933,0.4139297670991804,0.41668670812385233,0.4151697939493547,0.4147320885074262,0.4154227602240062,0.4154861294029173,0.41480910989208153,0.41747302623569504,0.4160507304666252,0.41649755167616004,0.41434669466764057,0.41339652574872165,0.41509847035963915,0.41551219716337956,0.41514846820344276,0.4140609782079376,0.41507144813732644,0.41626221097355665,0.41413495344655793,0.4151969233833589,0.41544387621295564,0.41383004626247866,0.41724717121340965,0.41463640583150707,0.4160545258095933,0.4139297670991804,0.41668670812385233,0.4151697939493547,0.4147320885074262,0.4154227602240062,0.4154861294029173,0.41480910989208153,0.41747302623569504,0.4160507304666252,0.41649755167616004,0.41434669466764057,0.41339652574872165,0.41509847035963915,0.41551219716337956,0.41514846820344276,0.4140609782079376,0.41507144813732644,0.41626221097355665,0.41413495344655793,0.4151969233833589,0.41544387621295564,0.41383004626247866,0.41724717121340965,0.41463640583150707,0.4160545258095933,0.4139297670991804,0.41668670812385233,0.4151697939493547,0.4147320885074262,0.4154227602240062,0.4154861294029173,0.41480910989208153,0.41747302623569504,0.4160507304666252,0.41649755167616004,0.41434669466764057,0.41339652574872165,0.41509847035963915,0.41551219716337956,0.41514846820344276,0.4140609782079376,0.41507144813732644
MA,0.7186234817813765,0.7515972550875533,0.7517818959372773,0.7380604288499026,0.7347428400059979,0.7369015356820234,0.7672657680146447,0.7348313760915386,0.7510648367250355,0.7374981256560204,0.7307504873294348,0.7523268654361888,0.7509070831361414,0.7391662917978706,0.7364110061478482,0.7348553006447743,0.7384447455585667,0.7309454191033137,0.7335994901784375,0.7320625281151597,0.7381166591692907,0.7365609536662169,0.7381541460488829,0.7501577535888941,0.7326998050682261,0.728463787674314,0.7515972550875533,0.7517818959372773,0.7380604288499026,0.7347428400059979,0.7369015356820234,0.7672657680146447,0.7348313760915386,0.7510648367250355,0.7374981256560204,0.7307504873294348,0.7523268654361888,0.7509070831361414,0.7391662917978706,0.7364110061478482,0.7348553006447743,0.7384447455585667,0.7309454191033137,0.7335994901784375,0.7320625281151597,0.7381166591692907,0.7365609536662169,0.7381541460488829,0.7501577535888941,0.7326998050682261,0.728463787674314,0.7515972550875533,0.7517818959372773,0.7380604288499026,0.7347428400059979,0.7369015356820234,0.7672657680146447,0.7348313760915386,0.7510648367250355,0.7374981256560204,0.7307504873294348,0.7523268654361888,0.7509070831361414,0.7391662917978706,0.7364110061478482,0.7348553006447743,0.7384447455585667,0.7309454191033137,0.7335994901784375,0.7320625281151597,0.7381166591692907,0.7365609536662169,0.7381541460488829,0.7501577535888941,0.7326998050682261,0.728463787674314,0.7515972550875533,0.7517818959372773,0.7380604288499026,0.7347428400059979,0.7369015356820234,0.7672657680146447,0.7348313760915386,0.7510648367250355,0.7374981256560204,0.7307504873294348,0.7523268654361888,0.7509070831361414,0.7391662917978706,0.7364110061478482,0.7348553006447743,0.7384447455585667,0.7309454191033137,0.7335994901784375,0.7320625281151597,0.7381166591692907,0.7365609536662169,0.7381541460488829,0.7501577535888941,0.7326998050682261,0.728463787674314
All,0.4179617822520507,0.45111502609992526,0.4465441834451901,0.4483612975391499,0.4473739746457867,0.4504185309470544,0.45092468307233413,0.4498978374347502,0.45234097688292313,0.44839149888143176,0.44935365398956,0.44882270693512305,0.4494744593586875,0.4514511558538404,0.450875466070097,0.44976118568232665,0.44996569724086505,0.4512813199105145,0.4489026845637584,0.44923396718866515,0.4473008948545861,0.44708016405667406,0.4505167785234899,0.4488946681580909,0.44732028337061885,0.44871681580909767,0.45111502609992526,0.4465441834451901,0.4483612975391499,0.4473739746457867,0.4504185309470544,0.45092468307233413,0.4498978374347502,0.45234097688292313,0.44839149888143176,0.44935365398956,0.44882270693512305,0.4494744593586875,0.4514511558538404,0.450875466070097,0.44976118568232665,0.44996569724086505,0.4512813199105145,0.4489026845637584,0.44923396718866515,0.4473008948545861,0.44708016405667406,0.4505167785234899,0.4488946681580909,0.44732028337061885,0.44871681580909767,0.45111502609992526,0.4465441834451901,0.4483612975391499,0.4473739746457867,0.4504185309470544,0.45092468307233413,0.4498978374347502,0.45234097688292313,0.44839149888143176,0.44935365398956,0.44882270693512305,0.4494744593586875,0.4514511558538404,0.450875466070097,0.44976118568232665,0.44996569724086505,0.4512813199105145,0.4489026845637584,0.44923396718866515,0.4473008948545861,0.44708016405667406,0.4505167785234899,0.4488946681580909,0.44732028337061885,0.44871681580909767,0.45111502609992526,0.4465441834451901,0.4483612975391499,0.4473739746457867,0.4504185309470544,0.45092468307233413,0.4498978374347502,0.45234097688292313,0.44839149888143176,0.44935365398956,0.44882270693512305,0.4494744593586875,0.4514511558538404,0.450875466070097,0.44976118568232665,0.44996569724086505,0.4512813199105145,0.4489026845637584,0.44923396718866515,0.4473008948545861,0.44708016405667406,0.4505167785234899,0.4488946681580909,0.44732028337061885,0.44871681580909767
All (real wired + null MA),0.4179617822520507,0.42164075316927657,0.42148228933631615,0.42227143922445937,0.42193959731543623,0.42206263982102904,0.42165324384787467,0.42163255033557046,0.42160384041759885,0.4220602162565249,0.42189932885906034,0.42205480984340044,0.4220807233407904,0.42189038031319903,0.42170824011931396,0.42181991051454143,0.42155108128262486,0.4216206189410887,0.4216565995525726,0.42196308724832216,0.4217315436241611,0.4216057046979865,0.42208967188665175,0.4217755406413125,0.4213128262490678,0.4216366517524235,0.42164075316927657,0.42148228933631615,0.42227143922445937,0.42193959731543623,0.42206263982102904,0.42165324384787467,0.42163255033557046,0.42160384041759885,0.4220602162565249,0.42189932885906034,0.42205480984340044,0.4220807233407904,0.42189038031319903,0.42170824011931396,0.42181991051454143,0.42155108128262486,0.4216206189410887,0.4216565995525726,0.42196308724832216,0.4217315436241611,0.4216057046979865,0.42208967188665175,0.4217755406413125,0.4213128262490678,0.4216366517524235,0.42164075316927657,0.42148228933631615,0.42227143922445937,0.42193959731543623,0.42206263982102904,0.42165324384787467,0.42163255033557046,0.42160384041759885,0.4220602162565249,0.42189932885906034,0.42205480984340044,0.4220807233407904,0.42189038031319903,0.42170824011931396,0.42181991051454143,0.42155108128262486,0.4216206189410887,0.4216565995525726,0.42196308724832216,0.4217315436241611,0.4216057046979865,0.42208967188665175,0.4217755406413125,0.4213128262490678,0.4216366517524235,0.42164075316927657,0.42148228933631615,0.42227143922445937,0.42193959731543623,0.42206263982102904,0.42165324384787467,0.42163255033557046,0.42160384041759885,0.4220602162565249,0.42189932885906034,0.42205480984340044,0.4220807233407904,0.42189038031319903,0.42170824011931396,0.42181991051454143,0.42155108128262486,0.4216206189410887,0.4216565995525726,0.42196308724832216,0.4217315436241611,0.4216057046979865,0.42208967188665175,0.4217755406413125,0.4213128262490678,0.4216366517524235
NP,0.6183784915138139,0.6230750691326078,0.6221807849405079,0.6226088997133217,0.6264667157185455,0.6227833168429865,0.623928127457696,0.6233852353443768,0.622348859629094,0.6225645026257706,0.6235475809929726,0.6229038232234823,0.6230401857066747,0.6243485591661557,0.6247494735773905,0.6202431691909582,0.6246390822376902,0.6249011656081822,0.6236680873734683,0.623033843265596,0.622206493738363,0.6222759215566889,0.6237156556815587,0.6242572047946953,0.6265713882147489,0.6232063576629373,0.6230750691326078,0.6221807849405079,0.6226088997133217,0.6264667157185455,0.6227833168429865,0.623928127457696,0.6233852353443768,0.622348859629094,0.6225645026257706,0.6235475809929726,0.6229038232234823,0.6230401857066747,0.6243485591661557,0.6247494735773905,0.6202431691909582,0.6246390822376902,0.6249011656081822,0.6236680873734683,0.623033843265596,0.622206493738363,0.6222759215566889,0.6237156556815587,0.6242572047946953,0.6265713882147489,0.6232063576629373,0.6230750691326078,0.6221807849405079,0.6226088997133217,0.6264667157185455,0.6227833168429865,0.623928127457696,0.6233852353443768,0.622348859629094,0.6225645026257706,0.6235475809929726,0.6229038232234823,0.6230401857066747,0.6243485591661557,0.6247494735773905,0.6202431691909582,0.6246390822376902,0.6249011656081822,0.6236680873734683,0.623033843265596,0.622206493738363,0.6222759215566889,0.6237156556815587,0.6242572047946953,0.6265713882147489,0.6232063576629373,0.6230750691326078,0.6221807849405079,0.6226088997133217,0.6264667157185455,0.6227833168429865,0.623928127457696,0.6233852353443768,0.622348859629094,0.6225645026257706,0.6235475809929726,0.6229038232234823,0.6230401857066747,0.6243485591661557,0.6247494735773905,0.6202431691909582,0.6246390822376902,0.6249011656081822,0.6236680873734683,0.623033843265596,0.622206493738363,0.6222759215566889,0.6237156556815587,0.6242572047946953,0.6265713882147489,0.6232063576629373
All w/ NP,0.5185655344570245,0.534177768395166,0.5330274108065466,0.534347766506298,0.5333079632448529,0.5337894393765995,0.533877401362207,0.5340440661770424,0.5336653666811109,0.533301481835387,0.5333761106358077,0.5325209349525745,0.5335616641296578,0.532865375569901,0.5347385029055233,0.5326950070925139,0.5348453535701455,0.5337431435947009,0.5332801857757136,0.5325940822879744,0.5322922337899949,0.5341236949219083,0.5329227823394554,0.5325838972159569,0.5325348236871442,0.5328307463250409,0.534177768395166,0.5330274108065466,0.534347766506298,0.5333079632448529,0.5337894393765995,0.533877401362207,0.5340440661770424,0.5336653666811109,0.533301481835387,0.5333761106358077,0.5325209349525745,0.5335616641296578,0.532865375569901,0.5347385029055233,0.5326950070925139,0.5348453535701455,0.5337431435947009,0.5332801857757136,0.5325940822879744,0.5322922337899949,0.5341236949219083,0.5329227823394554,0.5325838972159569,0.5325348236871442,0.5328307463250409,0.534177768395166,0.5330274108065466,0.534347766506298,0.5333079632448529,0.5337894393765995,0.533877401362207,0.5340440661770424,0.5336653666811109,0.533301481835387,0.5333761106358077,0.5325209349525745,0.5335616641296578,0.532865375569901,0.5347385029055233,0.5326950070925139,0.5348453535701455,0.5337431435947009,0.5332801857757136,0.5325940822879744,0.5322922337899949,0.5341236949219083,0.5329227823394554,0.5325838972159569,0.5325348236871442,0.5328307463250409,0.534177768395166,0.5330274108065466,0.534347766506298,0.5333079632448529,0.5337894393765995,0.533877401362207,0.5340440661770424,0.5336653666811109,0.533301481835387,0.5333761106358077,0.5325209349525745,0.5335616641296578,0.532865375569901,0.5347385029055233,0.5326950070925139,0.5348453535701455,0.5337431435947009,0.5332801857757136,0.5325940822879744,0.5322922337899949,0.5341236949219083,0.5329227823394554,0.5325838972159569,0.5325348236871442,0.5328307463250409
